license_issue_date,license_number,animal_name,species,primary_breed,secondary_breed,zip_code
October 11 2023,8022913,Ziggy,Dog,"Cur, Black-Mouth",Mix,98144
October 11 2023,S159870,Milo,Dog,Great Dane,Mix,98108
October 11 2023,8033727,Tobi,Dog,"Dachshund, Miniature Long Haired",NA,98107
October 11 2023,8022923,Moses,Dog,"Terrier, American Pit Bull",Mix,98108
October 11 2023,8049481,Asher,Dog,Border Collie,"Retriever, Labrador",98103
October 11 2023,8049482,Merlin,Dog,Border Collie,NA,98103
October 11 2023,S104709,Patrick,Dog,"Terrier, Rat",NA,98106
October 11 2023,S105391,Ike,Dog,"Terrier, Yorkshire",NA,98109
October 11 2023,8041865,Otis,Dog,Alaskan Husky,"Terrier, Bull",98118
October 11 2023,S157549,Copper,Dog,Basset Hound,Australian Cattle Dog,98118
October 11 2023,8049486,Noodles,Dog,"Australian Shepherd, Miniature",NA,98177
October 12 2023,8049490,Mr. Rufus,Dog,"Welsh Corgi, Pembroke",NA,98102
October 12 2023,8049491,Huck,Dog,"Poodle, Standard",Bernese Mountain Dog,98112
October 12 2023,8041851,Charlie,Dog,Pug,Beagle,98112
October 12 2023,8006692,Buckley,Dog,Pug,NA,98109
October 12 2023,8033535,Hugo,Dog,"Retriever, Flat-Coated",NA,98115
October 12 2023,S149525,Fenris,Dog,"Poodle, Standard","Retriever, Labrador",98144
October 12 2023,8033416,Seneca,Dog,Retriever,"Mixed Breed, Large (over 44 lbs fully grown)",98118
October 12 2023,8033389,Henry,Dog,"Poodle, Miniature","Schnauzer, Miniature",98107
October 12 2023,8002144,Cody,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Retriever,98103
October 12 2023,8033303,Rocky,Dog,Doberman Pinscher,German Shepherd,98177
October 12 2023,8012253,Rainier,Dog,Entlebucher Mountain Dog,NA,98117
October 12 2023,8012192,Maui,Dog,Mix,"Retriever, Labrador",98116
October 12 2023,828971,Bomber,Dog,Beagle,NA,98105
October 12 2023,8049499,Rocket,Dog,"Mixed Breed, Small (under 24 lbs fully grown)","Chihuahua, Short Coat",98133
October 12 2023,8049501,Ranger,Dog,"Retriever, Labrador","Poodle, Standard",98109
October 12 2023,S136984,Boba,Dog,"Welsh Corgi, Pembroke",NA,98118
October 12 2023,S105297,Little Brother,Dog,"Chihuahua, Short Coat","Dachshund, Standard Wire Haired",98122
October 12 2023,8049503,Pepe,Dog,Terrier,"Schnauzer, Standard",98133
October 12 2023,730663,Larson,Dog,"Retriever, Labrador",NA,98126
October 12 2023,8001923,Leo,Dog,"Retriever, Labrador",NA,98102
October 12 2023,8033208,Fletcher,Dog,"Retriever, Labrador",Mix,98115
October 12 2023,8022698,Foster,Dog,Maltese,Havanese,98116
October 12 2023,S137406,Colossus,Dog,"Chihuahua, Short Coat",NA,98107
October 12 2023,8049506,Kekoa,Dog,Havanese,NA,98116
October 12 2023,S157530,Charlie,Dog,"Chihuahua, Short Coat",Mix,98133
October 12 2023,S159299,Stick,Dog,Bernese Mountain Dog,"Poodle, Standard",98118
October 12 2023,S159300,Ficus,Dog,German Shepherd,NA,98126
October 12 2023,S161201,Howler,Dog,Siberian Husky,Mix,98215
October 12 2023,8035004,Frank,Dog,"Retriever, Labrador",NA,98115
October 12 2023,8022477,Alder,Dog,"Welsh Corgi, Pembroke",NA,98106
October 12 2023,8040160,Gizmo,Dog,"Terrier, Jack Russell",NA,98115
October 12 2023,8033268,Bowie,Dog,"Australian Shepherd, Miniature",NA,98112
October 12 2023,8049509,Milo,Dog,Pomeranian,"Chihuahua, Long Coat",98122
October 12 2023,8049511,Magoo,Dog,Mix,Mix,98177
October 12 2023,S105411,Archer,Dog,"Coonhound, Bluetick",Pomeranian,98102
October 13 2023,8041836,Lucky,Dog,Doberman Pinscher,Mix,98118
October 13 2023,8012466,Sirius,Dog,"Terrier, Boston",NA,98106
October 13 2023,835381,Watson,Dog,Australian Kelpie,NA,98117
October 13 2023,8033137,Chance,Dog,"Chihuahua, Short Coat",Mix,98115
October 13 2023,8033852,Bronson,Dog,"Poodle, Standard",Mix,98103
October 13 2023,S101935,Walter,Dog,"Retriever, Labrador",Mix,98136
October 13 2023,S137143,Blu,Dog,Havanese,Lhasa Apso,98144
October 13 2023,8049515,Bodhi,Dog,German Shepherd,Mix,98103
October 13 2023,8012247,Fox,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98199
October 13 2023,8010943,Koda,Dog,Australian Shepherd,NA,98115
October 13 2023,8034003,Gus,Dog,"Retriever, Labrador",NA,98117
October 13 2023,8033826,Rudy,Dog,"Retriever, Golden","Poodle, Miniature",98177
October 13 2023,S159823,Russell,Dog,"Terrier, Yorkshire",Terrier,98133
October 13 2023,8049522,Coats,Dog,"German Shepherd, King",Mix,98115
October 13 2023,8022772,Badger,Dog,"Terrier, Cairn",Mix,98106
October 13 2023,S150842,Yoda,Dog,"Retriever, Golden",NA,98117
October 13 2023,8042039,Jaxon,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98119
October 13 2023,S161993,Bernie,Dog,"Retriever, Golden",Mix,98117
October 13 2023,S105213,Bogart,Dog,Maltese,Shih Tzu,98122
October 13 2023,8041588,Rufus,Dog,"Poodle, Standard","Retriever, Labrador",98107
October 13 2023,834153,Arlo,Dog,"Retriever, Labrador","Poodle, Standard",98105
October 13 2023,8049526,Tate,Dog,Australian Cattle Dog,Australian Cattle Dog,98103
October 13 2023,8032625,Miki,Dog,Plott Hound,Mix,98119
October 13 2023,S161214,Duke,Dog,Boxer,Mix,98118
October 13 2023,8011955,Paul,Dog,Greyhound,NA,98115
October 13 2023,8012733,Theo,Dog,Border Collie,Schipperke,98103
October 13 2023,8049530,Timber,Dog,Bernese Mountain Dog,Mix,98103
October 13 2023,8049531,Appa,Dog,"Welsh Corgi, Pembroke",NA,98109
October 14 2023,8033509,Barney,Dog,"Retriever, Golden",NA,98109
October 14 2023,8021845,morgan4c27435168b,Dog,"Terrier, Airedale",NA,98115
October 14 2023,8033897,Harvey,Dog,Siberian Husky,Mix,98115
October 14 2023,8042078,Rhubarb Pie,Dog,"Retriever, Golden",NA,98119
October 14 2023,8042113,Ziggy,Dog,Great Dane,NA,98112
October 14 2023,8042114,Soji,Dog,Great Dane,Rhodesian Ridgeback,98112
October 14 2023,S157459,Henry,Dog,"Spaniel, American Cocker","Poodle, Miniature",98106
October 14 2023,S154956,Churro,Dog,"Retriever, Labrador",Shepherd,98125
October 14 2023,8033424,Alfie,Dog,"Spaniel, American Cocker","Chihuahua, Short Coat",98117
October 14 2023,835031,Jack,Dog,"Retriever, Labrador",Mix,98109
October 14 2023,S158272,Tuco,Dog,"Chihuahua, Short Coat",Pug,98118
October 14 2023,8049537,Dwight,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98177
October 14 2023,S157496,Buster,Dog,"Chihuahua, Short Coat",NA,98116
October 14 2023,8012593,Mojo,Dog,"Retriever, Golden","Poodle, Standard",98122
October 14 2023,8022213,Maxwell,Dog,"Retriever, Labrador",Mix,98144
October 14 2023,S157715,Chester,Dog,"Retriever, Labrador","Poodle, Standard",98117
October 14 2023,8049538,Oliver,Dog,Border Collie,Retriever,98122
October 14 2023,8049540,Dexter,Dog,Catahoula Leopard dog,Mix,98109
October 14 2023,8049543,Coconut,Dog,Siberian Husky,German Shepherd,98146
October 14 2023,830051,Sully,Dog,"Terrier, Kerry Blue",NA,98105
October 14 2023,8042149,Schnitzel,Dog,"Dachshund, Miniature Long Haired",NA,98109
October 14 2023,8040946,Sigebert,Dog,Newfoundland,Mix,98103
October 14 2023,8012653,Batman,Dog,"Chihuahua, Short Coat",Mix,98108
October 14 2023,8033598,Toulouse,Dog,"Terrier, American Pit Bull","Chihuahua, Short Coat",98177
October 14 2023,S157512,Luca,Dog,Italian Greyhound,Mix,98116
October 14 2023,8049546,Mo,Dog,Shiba Inu,NA,98125
October 14 2023,834547,Willie,Dog,"Terrier, American Staffordshire",NA,98136
October 14 2023,8012332,Rolf,Dog,"Terrier, Boston",NA,98112
October 14 2023,8038533,Dasher,Dog,Greyhound,Mix,98115
October 14 2023,8049548,Woodstock,Dog,Australian Shepherd,Mix,98107
October 14 2023,8049549,Georgie,Dog,Bouvier des Flandres,NA,98107
October 15 2023,8001748,Gramsci,Dog,Mix,Mix,98112
October 15 2023,8022170,Hubble,Dog,Border Collie,Boxer,98144
October 15 2023,8049551,Elliot,Dog,German Shepherd,Mix,98125
October 15 2023,8033706,Arlo,Dog,"Chihuahua, Short Coat",Terrier,98199
October 15 2023,8049552,Frankie,Dog,"Retriever, Curly Coated","Poodle, Miniature",98125
October 15 2023,8033097,Joey,Dog,"Retriever, Curly Coated","Poodle, Standard",98125
October 15 2023,8022530,Jericho,Dog,Shepherd,Siberian Husky,98168
October 15 2023,8022912,Bailey,Dog,Bernese Mountain Dog,"Poodle, Standard",98115
October 15 2023,8049554,Sam,Dog,"Poodle, Miniature",NA,98502
October 15 2023,8049555,Frodo,Dog,"Poodle, Miniature",NA,98502
October 15 2023,8041600,Hendrix,Dog,Retriever,NA,98119
October 15 2023,8049557,Georgie,Dog,"Chihuahua, Short Coat",Terrier,98104
October 15 2023,S162714,Pharaoh,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98103
October 15 2023,8033353,Oscar,Dog,"Terrier, Boston",NA,98109
October 15 2023,8011443,Mac,Dog,Belgian Sheepdog,NA,98115
October 15 2023,8041730,Bixby,Dog,Coton de Tulear,NA,98144
October 15 2023,S155917,Lucas,Dog,"Terrier, Airedale",Mix,98116
October 15 2023,8041780,THEO,Dog,"Poodle, Standard",NA,98177
October 15 2023,8033800,BOWIE,Dog,"Poodle, Standard",NA,98177
October 15 2023,S162716,Seahawks,Dog,"Chihuahua, Short Coat",Mix,98144
October 15 2023,8012307,LEO,Dog,Great Pyrenees,Siberian Husky,98115
October 15 2023,582588,Teddy Bear,Dog,"Terrier, Yorkshire",NA,98118
October 15 2023,S154985,Louie,Dog,"Spaniel, English Cocker",Mix,98119
October 15 2023,8033871,Malu,Dog,Akita,NA,98146
October 15 2023,8032711,Kai,Dog,German Shepherd,Mix,98112
October 15 2023,833274,Desmo,Dog,"Retriever, Labrador","Poodle, Standard",98117
October 16 2023,8022416,Samish,Dog,"Retriever, Golden",Mix,98112
October 16 2023,S157524,Ramen,Dog,"Chihuahua, Short Coat",Mix,98103
October 16 2023,8033823,Lango,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98106
October 16 2023,8033822,Joki,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98106
October 16 2023,8041580,Corbin,Dog,Beagle,NA,98133
October 16 2023,8041579,Ray,Dog,Beagle,NA,98133
October 16 2023,8012260,Max,Dog,Border Collie,Mix,98115
October 16 2023,S137416,Sam,Dog,Papillon,Maltese,98133
October 16 2023,904637,Jules,Dog,"Retriever, Labrador",Mix,98105
October 16 2023,S136434,Jasper,Dog,Siberian Husky,Mix,98105
October 16 2023,8049574,Euler,Dog,Shih Tzu,"Poodle, Toy",98102
October 16 2023,8012661,Mister Churro,Dog,"Chihuahua, Long Coat",Terrier,98136
October 16 2023,8033495,Koda,Dog,Siberian Husky,NA,98102
October 16 2023,S148658,Doc McDougal,Dog,"Terrier, West Highland White",Mix,98199
October 16 2023,8049575,Dawson,Dog,Rhodesian Ridgeback,NA,98117
October 16 2023,8041511,Harley,Dog,"Poodle, Miniature",Mix,98117
October 16 2023,S137440,Mochi,Dog,"Poodle, Standard","Retriever, Golden",98115
October 16 2023,8041672,Franklin,Dog,Border Collie,Mix,98106
October 16 2023,S162717,Blue,Dog,"Retriever, Labrador",Mix,98116
October 16 2023,8012498,Sam,Dog,"Retriever, Labrador",Mix,98117
October 16 2023,828222,Buster,Dog,"Terrier, American Staffordshire",NA,98115
October 16 2023,S114239,Enzo,Dog,"Poodle, Standard",NA,98115
October 16 2023,S156915,Beau,Dog,"Poodle, Toy",NA,98119
October 16 2023,S162719,Oscar,Dog,"Poodle, Miniature",Australian Shepherd,98136
October 16 2023,8049578,Randy,Dog,Whippet,Mix,98133
October 16 2023,S153813,Pepe,Dog,"Retriever, Labrador",Mix,98136
October 16 2023,S162720,Duke,Dog,"Retriever, Labrador",Mix,98116
October 16 2023,8049580,"Bilbo ""Bobo"" Waggins",Dog,Plott Hound,"Retriever, Labrador",98117
October 16 2023,S162721,Cody,Dog,"Schnauzer, Miniature",NA,98177
October 16 2023,S103794,Wall-e,Dog,Pekingese,NA,98117
October 16 2023,S162722,Archie,Dog,"Chihuahua, Short Coat",Mix,98125
October 16 2023,S149090,Nikki,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98107
October 16 2023,8049581,Juno,Dog,"Vizsla, Smooth Haired",Mix,98117
October 16 2023,8049583,Balthazar (aka BAZ),Dog,"Terrier, Miniature Bull",NA,98117
October 16 2023,8001652,Archie,Dog,Bichon Frise,"Poodle, Miniature",98115
October 16 2023,8049586,Milo,Dog,Miniature Pinscher,Mix,98112
October 16 2023,8013142,Chomsky,Dog,"Retriever, Labrador",German Shepherd,98103
October 16 2023,8049587,Pinto,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98107
October 16 2023,8042824,Hobbes,Dog,"Spaniel, English Cocker",NA,98103
October 16 2023,8033216,Apollo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98125
October 16 2023,8049588,Odysseus,Dog,"Terrier, English Staffordshire",Pekingese,98125
October 16 2023,S136344,Marshall Hippman,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98144
October 16 2023,8033817,Casper,Dog,Japanese Spitz,Mix,98105
October 16 2023,830172,Tuba,Dog,Pug,Beagle,98103
October 17 2023,8033596,Enzo,Dog,Weimaraner,Mix,98103
October 17 2023,834087,Toby,Dog,"Welsh Corgi, Cardigan",NA,98117
October 17 2023,8028410,Milo,Dog,Boxer,"Bulldog, American",98107
October 17 2023,8033789,Friar Tuck,Dog,Shepherd,Mix,98144
October 17 2023,8042041,Diggy,Dog,"Bulldog, French",Mix,98101
October 17 2023,S157494,Bandaroo II,Dog,Coonhound,Rottweiler,98199
October 17 2023,8041781,Stevie,Dog,Italian Greyhound,NA,98117
October 17 2023,8012877,Buddy,Dog,"Coonhound, Bluetick",Boxer,98115
October 17 2023,S162723,Opie,Dog,Boxer,Terrier,98105
October 17 2023,8049595,Gurgi,Dog,Picardy Sheepdog,NA,98122
October 17 2023,S135838,Ketch,Dog,"Terrier, Airedale",NA,98116
October 17 2023,8049596,Copernicus,Dog,Alaskan Husky,NA,98108
October 17 2023,8001991,Jacob,Dog,"Poodle, Standard",NA,98121
October 17 2023,S137220,Wil Wheaton,Dog,"Schnauzer, Miniature",NA,98103
October 17 2023,8010336,Camden,Dog,"Retriever, Golden",NA,98107
October 17 2023,S162724,Peter,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98133
October 17 2023,8025560,Jack Jack,Dog,"Terrier, Rat",Mix,98116
October 17 2023,8049604,Oliver,Dog,"Retriever, Labrador","Mixed Breed, Large (over 44 lbs fully grown)",98146
October 17 2023,8049605,Gary,Dog,"Retriever, Golden",NA,98146
October 17 2023,8049606,Bo,Dog,"Retriever, Labrador",Mix,98122
October 17 2023,8012478,Fergus “Gus”,Dog,Terrier,Mix,98115
October 17 2023,8012243,Y.B.,Dog,"Coonhound, Redbone",Rhodesian Ridgeback,98144
October 17 2023,S122403,Bruce,Dog,"Terrier, Soft Coated Wheaten",NA,98177
October 17 2023,8049607,Fritz,Dog,Australian Cattle Dog,Mix,98133
October 18 2023,8037968,Oliver,Dog,"Welsh Corgi, Pembroke",NA,98107
October 18 2023,S105216,Teddy,Dog,Coton de Tulear,NA,98119
October 18 2023,8022805,Banjo,Dog,"Welsh Corgi, Cardigan","Retriever, Labrador",98126
October 18 2023,8031968,Wally,Dog,Retriever,NA,98126
October 18 2023,834684,Laddie,Dog,"Retriever, Golden",NA,98105
October 18 2023,8049608,Bean,Dog,"Chihuahua, Long Coat","Terrier, Cairn",98115
October 18 2023,8041668,Strider,Dog,Border Collie,Border Collie,98108
October 18 2023,8033797,Hank,Dog,"Retriever, Labrador",NA,98199
October 18 2023,8012446,Wylie,Dog,Spaniel,Mix,98117
October 18 2023,S156459,Tango,Dog,"Retriever, Golden","Poodle, Standard",98178
October 18 2023,829165,Jack,Dog,Beagle,Mix,98126
October 18 2023,S162279,Teddy,Dog,Retriever,Mix,98133
October 18 2023,S135987,Tuco,Dog,"Chihuahua, Long Coat",NA,98126
October 18 2023,S162280,Ollie,Dog,Australian Shepherd,Mix,98199
October 18 2023,8049622,Marty,Dog,Mix,Mix,98107
October 18 2023,S104018,Coco,Dog,"Chihuahua, Long Coat",NA,98177
October 18 2023,8049623,Finn,Dog,"Retriever, Labrador",Mix,98107
October 18 2023,S151764,T-Bone,Dog,"Chihuahua, Short Coat",Mix,98133
October 18 2023,8049630,Maui,Dog,"Terrier, Soft Coated Wheaten",Mix,98117
October 18 2023,8032940,Enzo,Dog,Retriever,Mix,98133
October 18 2023,8012777,Arlo,Dog,"Retriever, Golden",NA,98112
October 18 2023,8032247,Ernie,Dog,"Poodle, Miniature",Bernese Mountain Dog,98103
October 19 2023,8033725,Koda,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98177
October 19 2023,8031728,Bentley,Dog,"Terrier, Rat","Chihuahua, Short Coat",98116
October 19 2023,8033281,Blue,Dog,"Poodle, Standard",NA,98115
October 19 2023,8049635,Loki,Dog,"Retriever, Flat-Coated",Mix,98117
October 19 2023,8049637,Eddie,Dog,Whippet,Whippet,98119
October 19 2023,S100820,Big Dude,Dog,"Retriever, Labrador",Mix,98106
October 19 2023,S148454,Tank,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98118
October 19 2023,S162281,Charlie,Dog,"Spaniel, American Cocker",Mix,98103
October 19 2023,S161220,Patrick,Dog,"Poodle, Miniature",Mix,98105
October 19 2023,8049639,Oliver,Dog,"Terrier, Pit Bull","Retriever, Labrador",98115
October 19 2023,S147384,Wilson,Dog,"Chihuahua, Short Coat",Terrier,98199
October 19 2023,8043096,Bentley,Dog,"Retriever, Labrador",NA,98117
October 19 2023,8041906,NICK TRAN LE VAZQUEZ VARDAR,Dog,German Shepherd,NA,98115
October 19 2023,S156888,Johnny,Dog,Pomeranian,NA,98115
October 19 2023,S156889,Sammy,Dog,Pomeranian,"Chihuahua, Long Coat",98115
October 19 2023,8022882,Vuko,Dog,Shih Tzu,Mix,98118
October 19 2023,8049642,Saint Roy-Dean,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98103
October 19 2023,8034621,Santiago,Dog,"Chihuahua, Short Coat",Mix,98103
October 19 2023,8049644,Jax,Dog,German Shepherd,Mix,98108
October 19 2023,8041904,Ziggy,Dog,"Retriever, Golden",NA,98105
October 19 2023,8041568,Teddy,Dog,"Welsh Corgi, Pembroke",NA,91739
October 20 2023,832708,Pepper,Dog,"Terrier, Rat","Dachshund, Standard Smooth Haired",98136
October 20 2023,834377,Kiba,Dog,"Terrier, American Pit Bull",NA,98146
October 20 2023,8041855,Samson,Dog,"Retriever, Golden","Retriever, Labrador",98112
October 20 2023,8033169,Captain,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98107
October 20 2023,8032788,Sully,Dog,"Poodle, Standard","Retriever, Labrador",98103
October 20 2023,8013814,Remy,Dog,Australian Shepherd,NA,98125
October 20 2023,8049650,Potato,Dog,Hound,Mix,98118
October 20 2023,8022510,Bear,Dog,Greyhound,NA,98115
October 20 2023,8040972,Mochi,Dog,"Terrier, Boston",NA,98103
October 20 2023,S156914,Murphy,Dog,"Retriever, Golden","Poodle, Standard",98133
October 20 2023,8049651,Brio,Dog,German Shepherd,Mix,99320
October 20 2023,8049653,Potato,Dog,"Welsh Corgi, Pembroke",Mix,98103
October 20 2023,8021936,Scout “The Bear” May Izon,Dog,"Poodle, Standard",Newfoundland,98105
October 20 2023,S159879,Jute,Dog,"Terrier, American Staffordshire",NA,98102
October 20 2023,8032944,Walter Bean,Dog,"Chihuahua, Short Coat","Terrier, American Staffordshire",98133
October 20 2023,S121555,Xander,Dog,Mexican Hairless,Mix,98115
October 20 2023,S161995,Rusty,Dog,"Australian Shepherd, Miniature",Mix,98144
October 20 2023,S105273,Nacho Huneke,Dog,Terrier,Mix,98115
October 20 2023,8033040,Zephyr,Dog,Siberian Husky,Mix,98106
October 20 2023,S100445,Gus,Dog,"Dachshund, Miniature Smooth Haired",NA,98117
October 20 2023,8049654,Lincoln,Dog,Terrier,Mix,98105
October 20 2023,8041716,Remy,Dog,"Terrier, American Pit Bull",Mix,98178
October 20 2023,8033398,Charlie,Dog,"Dachshund, Standard Long Haired",NA,98122
October 20 2023,S150897,Fletcher,Dog,"Terrier, American Pit Bull",Mix,98199
October 20 2023,8032864,Connor,Dog,"Bulldog, American","Terrier, Jack Russell",98107
October 20 2023,8012726,Loki Constantine,Dog,Australian Cattle Dog,Mix,98106
October 20 2023,8032605,Zuby,Dog,Shih Tzu,Bichon Frise,98112
October 20 2023,8041286,Buck,Dog,"Retriever, Golden",NA,98177
October 20 2023,8049657,Vince,Dog,"Schnauzer, Miniature",NA,98112
October 21 2023,8012230,Harvey,Dog,Retriever,NA,98122
October 21 2023,8032468,J12,Dog,Bichon Frise,"Poodle, Toy",98117
October 21 2023,8027187,Finnegan Britton,Dog,"Collie, Rough",NA,98136
October 21 2023,S161227,Loki,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Long Haired",98108
October 21 2023,S161226,Sampson,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Long Haired",98108
October 21 2023,8049660,Wilbur,Dog,"Australian Shepherd, Miniature",NA,98102
October 21 2023,8033296,Rusty,Dog,Australian Cattle Dog,Australian Cattle Dog,98115
October 21 2023,8012360,Charlie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Retriever,98126
October 21 2023,8049661,Oliver,Dog,Beagle,Mix,98105
October 21 2023,8049664,Bailey,Dog,Shih Tzu,Mix,98106
October 21 2023,732689,Fox,Dog,Pomeranian,"Chihuahua, Short Coat",98121
October 21 2023,8001464,Jenkins,Dog,"Retriever, Labrador","Poodle, Standard",98107
October 21 2023,8049665,Turk,Dog,"Retriever, Labrador",Mix,98103
October 21 2023,S160229,Rugby,Dog,"Retriever, Nova Scotia Duck Tolling",NA,98103
October 21 2023,8030918,Mojo,Dog,German Shepherd,Mix,98117
October 21 2023,8012183,Max,Dog,"Retriever, Labrador","Poodle, Standard",98115
October 21 2023,S151679,Marcel,Dog,"Bulldog, French",Mix,98103
October 21 2023,8010662,Rio,Dog,"Poodle, Miniature",NA,98115
October 21 2023,8049666,Dooboo,Dog,Japanese Spitz,NA,98101
October 21 2023,8032287,Henri,Dog,Australian Shepherd,"Poodle, Standard",98177
